source_id,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,enabled,org_unit_id
ewha_048,이화여대 영어영문학부,https://english.ewha.ac.kr/english/notice/notice.do,https://english.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,631
ewha_049,이화여대 중어중문학과,https://zhongwen.ewha.ac.kr/zhongwen/community/under-notice.do,https://zhongwen.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,632
ewha_050,이화여대 철학과,https://philos.ewha.ac.kr/philos/board/scholarship.do,https://philos.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,633
ewha_051,이화여대 물리학과,https://physics.ewha.ac.kr/physics/board/undergraduate-board.do,https://physics.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,643
ewha_052,이화여대 생명과학과,https://biology.ewha.ac.kr/biology/intro/notice.do,https://biology.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,644
ewha_053,이화여대 수학과,https://cmsfox.ewha.ac.kr/math/board/notice.do,https://cmsfox.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,645
ewha_054,이화여대 통계학과,https://stat.ewha.ac.kr/statistics/board/notice.do,https://stat.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,646
ewha_055,이화여대 화학·나노과학과,https://myr.ewha.ac.kr/chem/board/notice.do,https://myr.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,647
ewha_056,이화여대 조형예술대학,https://artndesign.ewha.ac.kr/notice/,https://artndesign.ewha.ac.kr,li.archive-item,a.archive-link,h2,.archive-date,,,/notice/[^/]+/?$,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,125
ewha_057,이화여대 인공지능전공,https://ai.ewha.ac.kr/deptai/board/notice.do,https://ai.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,682
ewha_058,이화여대 인문과학대학,https://liberal.ewha.ac.kr/liberal/information/notice.do,https://liberal.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,112
ewha_059,이화여대 사회과학대학,https://apple.ewha.ac.kr/apple/board/notice.do,https://apple.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,113
ewha_060,이화여대 자연과학대학,https://nature.ewha.ac.kr/naturea/data/notice.do,https://nature.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,114
ewha_061,이화여대 공과대학,https://eng.ewha.ac.kr/eng/board/notice.do,https://eng.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,115
ewha_062,이화여대 경영대학,https://biz.ewha.ac.kr/biz/biz/notice.do,https://biz.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,116
ewha_063,이화여대 신산업융합대학,https://convergence.ewha.ac.kr/convergence/info/notice.do,https://convergence.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,117
ewha_064,이화여대 사범대학,https://teachers.ewha.ac.kr/teachers/board/notice.do,https://teachers.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,118
ewha_065,이화여대 의과대학,https://www.ewhamed.ac.kr/ewhamed/intro-new/notice.do,https://www.ewhamed.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,119
ewha_066,이화여대 간호대학,https://nursing.ewha.ac.kr/nursing/intro/nursing-undergraduate-news.do,https://nursing.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,120
ewha_067,이화여대 인공지능대학,https://ai.ewha.ac.kr/ai/board/common.do,https://ai.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,123
ewha_068,이화여대 학생처 장학복지팀 통합 장학공지,https://www.ewha.ac.kr/ewha/bachelor/scholarship-notice.do,https://www.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,true,7
